article_no,reorder_qty,last_date_modified
28032332,0,2020-11-29
28033641,0,2020-11-29
28033652,0,2020-11-29
28034719,0,2020-11-29
28034720,0,2020-11-29
28034796,0,2020-11-29
28034928,5000,2020-11-29
28035291,10000,2020-11-29
28035434,600,2020-11-29
28035445,200,2020-11-29
28035556,40000,2020-11-29
28035720,0,2020-11-29
28035786,0,2020-11-29
28035929,10000,2020-11-29
28036050,2000,2020-11-29
28803784,5,2020-11-29
28803872,5,2020-11-29
28803883,5,2020-11-29
28804565,5,2020-11-29
29200048,300,2020-11-29
29200070,1500,2020-11-29
29200114,0,2020-11-29
29200125,0,2020-11-29
29200136,0,2020-11-29
29200147,0,2020-11-29
29200158,0,2020-11-29
29200169,0,2020-11-29
29200180,1500,2020-11-29
29200191,0,2020-11-29
29200202,0,2020-11-29
29200235,0,2020-11-29
29200257,0,2020-11-29
29200268,0,2020-11-29
29200279,1000,2020-11-29
29200290,0,2020-11-29
29200301,0,2020-11-29
29200323,0,2020-11-29
29200334,0,2020-11-29
29200345,0,2020-11-29
29200378,0,2020-11-29
29200401,20,2020-11-29
29200402,1,2020-11-29
29200545,0,2020-11-29
29200567,0,2020-11-29
29200576,0,2020-11-29
29200675,1,2020-11-29
29200686,1,2020-11-29
29200687,20,2020-11-29
29200862,1000,2020-11-29
29200873,3000,2020-11-29
29200984,2000,2020-01-12
29201072,20,2020-11-29
29201127,1,2020-11-29
29201128,1,2020-11-29
29201137,0,2020-11-29
29201180,0,2020-11-29
29201182,1,2020-11-29
29201292,5000,2020-11-29
29201303,5000,2020-11-29
29201325,6000,2020-11-29
29201489,0,2020-11-29
29201533,0,2020-11-29
29201544,0,2020-11-29
29201811,0,2020-11-29
29201813,1,2020-11-29
29201815,3500,2020-11-29
29201819,5000,2020-11-29
29201820,1,2020-11-29
29201885,0,2020-11-29
29201896,0,2020-11-29
29202006,0,2020-11-29
29202028,0,2020-11-29
29202050,0,2020-11-29
29202094,0,2020-11-29
29202116,0,2020-11-29
29202138,1500,2020-11-29
29202149,0,2020-11-29
29202171,0,2020-11-29
29202204,0,2020-11-29
29202248,0,2020-11-29
29202270,0,2020-11-29
29202281,0,2020-11-29
29202303,0,2020-11-29
29202369,0,2020-11-29
29202380,0,2020-11-29
29202402,0,2020-11-29
29202468,0,2020-11-29
29202787,1500,2020-11-29
29202798,10000,2020-11-29
29202831,0,2020-11-29
29203513,1000,2020-11-29
29203516,1,2020-11-29
29203520,1,2020-11-29
29203524,300,2020-11-29
29203537,3000,2020-11-29
29300060,0,2020-11-29
29300082,0,2020-11-29
29300115,1,2020-11-29
29300126,300,2020-11-29
29300137,1,2020-11-29
29300236,0,2020-11-29
29300280,1000,2020-11-29
29300346,500,2020-11-29
29300456,0,2020-11-29
29300467,0,2020-11-29
29300478,300,2020-11-29
29300544,0,2020-11-29
29300610,0,2020-11-29
29300621,800,2020-11-29
29300632,300,2020-11-29
29300665,1000,2020-11-29
29300797,0,2020-11-29
29300885,600,2020-11-29
29301149,0,2020-11-29
29301150,0,2020-11-29
29301151,0,2020-11-29
29403592,1000,2020-11-29
29504804,1,2020-11-29
29504805,0,2020-11-29
29504806,0,2020-11-29
29504807,0,2020-11-29
29504808,0,2020-11-29
29504809,1500,2020-11-29
29504858,0,2020-11-29
29506277,0,2020-11-29
29507179,4000,2020-11-29
29507234,2000,2020-11-29
29507236,30,2020-11-29
29507237,1,2020-11-29
29507245,2000,2020-11-29
29507267,2000,2020-11-29
29507278,0,2020-11-29
29509062,1,2020-11-29
29509082,1000,2020-11-29
29509093,5000,2020-11-29
29600217,0,2020-11-29
29715222,0,2020-11-29
29715915,0,2020-11-29
29716201,0,2020-11-29
29716663,0,2020-11-29
29767538,0,2020-11-29
29896183,0,2020-11-29
29896216,0,2020-11-29
29896348,1,2020-11-29
29896370,0,2020-11-29
29896394,500,2020-11-29
29896678,0,2020-11-29
29896733,0,2020-11-29
29897491,1,2020-11-29
37601363,0,2020-11-29
37602067,0,2020-11-29
37602089,0,2020-11-29
37902400,0,2020-11-29
37902422,5,2020-11-29
37902433,0,2020-11-29
37902455,0,2020-11-29
37902477,0,2020-11-29
37902488,0,2020-11-29
37902499,0,2020-11-29
37902521,0,2020-11-29
37902532,0,2020-11-29
37902543,0,2020-11-29
37902554,0,2020-11-29
37902587,0,2020-11-29
37902598,0,2020-11-29
37902609,0,2020-11-29
37902620,0,2020-11-29
37902631,0,2020-11-29
37902664,0,2020-11-29
37902686,0,2020-11-29
37902697,0,2020-11-29
37902840,0,2020-11-29
38000674,1,2020-11-29
38000685,1000,2020-11-29
38000828,3000,2020-11-29
38001181,0,2020-11-29
38001191,700,2020-11-29
38001312,500,2020-11-29
38001323,1200,2020-11-29
38001676,40000,2020-11-29
38001687,30000,2020-11-29
38001698,0,2020-11-29
38002106,20000,2020-11-29
38002390,3000,2020-11-29
38002401,1,2020-11-29
38002412,1,2020-11-29
38002423,0,2020-11-29
38002523,8000,2020-11-29
38002577,0,2020-11-29
38002621,0,2020-11-29
38003413,500,2020-11-29
38004788,3500,2020-11-29
38017141,0,2020-11-29
38017383,0,2020-11-29
38017416,0,2020-11-29
38017515,0,2020-11-29
38017592,0,2020-11-29
38017636,0,2020-11-29
38017669,0,2020-11-29
38017680,0,2020-11-29
38017713,0,2020-11-29
38017757,0,2020-11-29
38017790,0,2020-11-29
38017867,0,2020-11-29
38017878,0,2020-11-29
38017900,0,2020-11-29
38017933,0,2020-11-29
38017944,0,2020-11-29
38017955,500,2020-11-29
38018109,0,2020-11-29
38018142,0,2020-11-29
38029868,0,2020-11-29
38029879,500,2020-11-29
38029901,0,2020-11-29
38029923,0,2020-11-29
38029934,500,2020-11-29
38029967,0,2020-11-29
38029989,0,2020-11-29
38030000,0,2020-11-29
38030022,0,2020-11-29
38030044,0,2020-11-29
38030055,0,2020-11-29
38030627,0,2020-11-29
38030638,0,2020-11-29
38030660,0,2020-11-29
38030671,0,2020-11-29
38030682,0,2020-11-29
38030770,0,2020-11-29
38030781,0,2020-11-29
38030792,0,2020-11-29
38030803,0,2020-11-29
38030957,0,2020-11-29
38030968,1000,2020-11-29
38030979,1000,2020-11-29
38031001,0,2020-11-29
38031012,0,2020-11-29
38031034,0,2020-11-29
38031045,0,2020-11-29
38031056,0,2020-11-29
38031144,0,2020-11-29
38031155,0,2020-11-29
38031166,0,2020-11-29
38031188,0,2020-11-29
38031243,0,2020-11-29
38031265,0,2020-11-29
38031276,0,2020-11-29
38031287,0,2020-11-29
38031298,0,2020-11-29
38031309,0,2020-11-29
38031353,200,2020-11-29
38031364,0,2020-11-29
38031452,0,2020-11-29
38031485,0,2020-11-29
38031518,100,2020-11-29
38031529,0,2020-11-29
38032299,0,2020-11-29
38032344,30000,2020-11-29
38032409,0,2020-11-29
38032464,1000,2020-11-29
38032541,0,2020-11-29
38033531,0,2020-11-29
39202633,100,2020-11-29
39202644,0,2020-11-29
39202666,50,2020-11-29
39202677,0,2020-11-29
39202688,50,2020-11-29
39202699,100,2020-11-29
39202710,0,2020-11-29
39202721,0,2020-11-29
39202732,0,2020-11-29
39202776,0,2020-11-29
39507311,3000,2020-11-29
39507313,1,2020-11-29
39507314,1,2020-11-29
39507315,3000,2020-11-29
3D00000100,0,2020-11-29
3D00000200,0,2020-11-29
3D00000300,0,2020-11-29
3D00000600,0,2020-11-29
3D00000610,0,2020-11-29
3D00020018,0,2020-11-29
40000001,0,2020-11-29
40000002,0,2020-11-29
40000003,100,2020-11-29
40000004,300,2020-11-29
40000013,200,2020-11-29
40000018,0,2020-11-29
40000020,50,2020-11-29
40000028,0,2020-11-29
40000029,0,2020-11-29
40000030,0,2020-11-29
40000418,5,2020-11-29
40000429,5,2020-11-29
40000451,0,2020-11-29
40000462,5,2020-11-29
40000473,0,2020-11-29
40000484,0,2020-11-29
40000506,5,2020-11-29
40000517,0,2020-11-29
40000528,5,2020-11-29
40000539,5,2020-11-29
40000550,0,2020-11-29
40000561,5,2020-11-29
40000572,5,2020-11-29
40000594,0,2020-11-29
40000616,0,2020-11-29
40000660,5,2020-11-29
40000693,5,2020-11-29
40000694,5,2020-11-29
40000715,0,2020-11-29
40000726,5,2020-11-29
40000737,5,2020-11-29
40000748,5,2020-11-29
40000759,0,2020-11-29
40000781,5,2020-11-29
40000792,0,2020-11-29
40000803,5,2020-11-29
40000825,5,2020-11-29
40000836,5,2020-11-29
40000847,5,2020-11-29
40000858,0,2020-11-29
40000891,5,2020-11-29
40000902,5,2020-11-29
40000935,5,2020-11-29
40000946,5,2020-11-29
40000957,0,2020-11-29
40000968,0,2020-11-29
40000979,0,2020-11-29
40000990,0,2020-11-29
40001012,5,2020-11-29
40001045,5,2020-11-29
40001056,5,2020-11-29
40001067,5,2020-11-29
40001078,5,2020-11-29
40001089,5,2020-11-29
40001144,0,2020-11-29
40001199,0,2020-11-29
40001705,0,2020-11-29
40001716,0,2020-11-29
40001749,0,2020-11-29
40001826,5,2020-11-29
40001914,1,2020-11-29
40002200,0,2020-11-29
40002211,5,2020-11-29
40002222,0,2020-11-29
40002233,5,2020-11-29
40002244,5,2020-11-29
40002255,0,2020-11-29
40002277,0,2020-11-29
40002288,5,2020-11-29
40002827,5,2020-11-29
40002849,0,2020-11-29
40002860,0,2020-11-29
40002882,5,2020-11-29
40002893,5,2020-11-29
40002904,0,2020-11-29
40002915,0,2020-11-29
40002918,0,2020-11-29
40002926,0,2020-11-29
40002937,0,2020-11-29
40002948,0,2020-11-29
40002970,0,2020-11-29
40002981,0,2020-11-29
40002992,0,2020-11-29
40003014,0,2020-11-29
40003025,5,2020-11-29
40003036,5,2020-11-29
40003047,5,2020-11-29
40003058,5,2020-11-29
40003080,5,2020-11-29
40003168,0,2020-11-29
40003179,0,2020-11-29
40003234,0,2020-11-29
40003256,0,2020-11-29
40003289,5,2020-11-29
40003388,5,2020-11-29
40003399,0,2020-11-29
40003410,5,2020-11-29
40003421,5,2020-11-29
40003443,5,2020-11-29
40003454,5,2020-11-29
40003487,5,2020-11-29
40003553,5,2020-11-29
40003575,0,2020-11-29
40003586,0,2020-11-29
40003597,0,2020-11-29
40003641,5,2020-11-29
40003652,5,2020-11-29
40003674,5,2020-11-29
40003685,0,2020-11-29
40003696,5,2020-11-29
40003707,5,2020-11-29
40003718,5,2020-11-29
40003740,5,2020-11-29
40003839,0,2020-11-29
40003850,5,2020-11-29
40003872,5,2020-11-29
40003883,5,2020-11-29
40003894,5,2020-11-29
40003905,5,2020-11-29
40004246,0,2020-11-29
40004257,0,2020-11-29
40004279,5,2020-11-29
40004290,0,2020-11-29
40004312,5,2020-11-29
40004313,0,2020-11-29
40004356,5,2020-11-29
40004367,0,2020-11-29
40004378,0,2020-11-29
40004389,1,2020-11-29
40004400,0,2020-11-29
40004422,5,2020-11-29
40004433,5,2020-11-29
40004455,0,2020-11-29
40004466,0,2020-11-29
40004521,0,2020-11-29
40004525,0,2020-11-29
40004532,0,2020-11-29
40004543,50,2020-11-29
40004554,5,2020-11-29
40004598,5,2020-11-29
40004631,5,2020-11-29
40004686,0,2020-11-29
40004719,5,2020-11-29
40004741,5,2020-11-29
40004752,5,2020-11-29
40004763,5,2020-11-29
40004774,5,2020-11-29
40004851,5,2020-11-29
40005291,0,2020-11-29
40005390,0,2020-11-29
40007645,0,2020-11-29
40007656,5,2020-11-29
40007667,5,2020-11-29
40007700,5,2020-11-29
40011638,5,2020-11-29
40011693,5,2020-11-29
40011715,5,2020-11-29
40011726,5,2020-11-29
40011737,5,2020-11-29
40011748,5,2020-11-29
40011792,5,2020-11-29
40011814,5,2020-11-29
40011836,0,2020-11-29
40011858,0,2020-11-29
40011869,5,2020-11-29
40011880,5,2020-11-29
40011913,5,2020-11-29
40011946,5,2020-11-29
40011957,5,2020-11-29
40011968,5,2020-11-29
40011990,5,2020-11-29
40012001,0,2020-11-29
40012012,5,2020-11-29
40012023,0,2020-11-29
40012045,0,2020-11-29
40012089,5,2020-11-29
40012122,0,2020-11-29
40012188,0,2020-11-29
40012210,5,2020-11-29
40012221,5,2020-11-29
40012232,5,2020-11-29
40012419,5,2020-11-29
40012430,5,2020-11-29
40012474,0,2020-11-29
40012485,5,2020-11-29
40012551,5,2020-11-29
40012562,5,2020-11-29
40012617,5,2020-11-29
40012628,0,2020-11-29
40012639,0,2020-11-29
40012672,5,2020-11-29
40012683,5,2020-11-29
40012749,0,2020-11-29
40013090,5,2020-11-29
40013112,0,2020-11-29
40013123,5,2020-11-29
40013563,0,2020-11-29
40013585,5,2020-11-29
40013662,5,2020-11-29
40013673,5,2020-11-29
40013684,2000,2020-11-29
40013981,0,2020-11-29
40014014,5,2020-11-29
40014058,5,2020-11-29
40014069,5,2020-11-29
40014146,0,2020-11-29
40014157,0,2020-11-29
40014223,0,2020-11-29
40014234,0,2020-11-29
40014245,0,2020-11-29
40014333,0,2020-11-29
40014344,0,2020-11-29
40014377,0,2020-11-29
40014410,5,2020-11-29
40014421,5,2020-11-29
40016786,0,2020-11-29
40019151,0,2020-11-29
40020416,0,2020-11-29
40020768,0,2020-11-29
40020955,0,2020-11-29
40021791,0,2020-11-29
40023518,0,2020-11-29
40023540,0,2020-11-29
40023551,0,2020-11-29
40023562,0,2020-11-29
40023573,0,2020-11-29
40023584,0,2020-11-29
40023595,0,2020-11-29
40023606,0,2020-11-29
40023617,0,2020-11-29
40023639,0,2020-11-29
40023650,0,2020-11-29
40023672,0,2020-11-29
40023683,0,2020-11-29
40023694,0,2020-11-29
40023705,0,2020-11-29
40023716,0,2020-11-29
40023727,0,2020-11-29
40023738,0,2020-11-29
40023749,0,2020-11-29
40023760,0,2020-11-29
40023771,0,2020-11-29
40023782,0,2020-11-29
40023793,0,2020-11-29
40023804,0,2020-11-29
40023815,0,2020-11-29
40023826,0,2020-11-29
40023837,0,2020-11-29
40023848,0,2020-11-29
40023859,0,2020-11-29
40023870,0,2020-11-29
40023914,0,2020-11-29
40023947,0,2020-11-29
40023969,0,2020-11-29
40023980,0,2020-11-29
40024002,0,2020-11-29
40024024,0,2020-11-29
40024035,0,2020-11-29
40024046,0,2020-11-29
40024057,0,2020-11-29
40024079,0,2020-11-29
40024090,0,2020-11-29
40024112,0,2020-11-29
40024134,0,2020-11-29
40024145,0,2020-11-29
40024156,0,2020-11-29
40024167,0,2020-11-29
40024178,0,2020-11-29
40024189,0,2020-11-29
40024200,0,2020-11-29
40024211,0,2020-11-29
40024222,0,2020-11-29
40024233,0,2020-11-29
40024244,0,2020-11-29
40024255,0,2020-11-29
40024266,0,2020-11-29
40024277,0,2020-11-29
40024288,0,2020-11-29
40024299,0,2020-11-29
40024310,0,2020-11-29
40024321,0,2020-11-29
40024332,0,2020-11-29
40024343,0,2020-11-29
40024354,0,2020-11-29
40024365,0,2020-11-29
40024376,0,2020-11-29
40024387,0,2020-11-29
40024398,0,2020-11-29
40024409,0,2020-11-29
40024420,0,2020-11-29
40024431,0,2020-11-29
40024442,0,2020-11-29
40024453,0,2020-11-29
40024464,0,2020-11-29
40024475,0,2020-11-29
40024486,0,2020-11-29
40024497,0,2020-11-29
40024508,0,2020-11-29
40024519,0,2020-11-29
40024530,0,2020-11-29
40024541,0,2020-11-29
40024552,0,2020-11-29
40024563,0,2020-11-29
40024574,0,2020-11-29
40024585,0,2020-11-29
40024596,0,2020-11-29
40024607,0,2020-11-29
40024618,0,2020-11-29
40024629,0,2020-11-29
40024640,0,2020-11-29
40024651,0,2020-11-29
40024662,0,2020-11-29
40024673,0,2020-11-29
40024684,0,2020-11-29
40024717,0,2020-11-29
40024772,0,2020-11-29
40024794,0,2020-11-29
40024816,0,2020-11-29
40024838,0,2020-11-29
40024860,0,2020-11-29
40025036,0,2020-11-29
40025047,0,2020-11-29
40025069,0,2020-11-29
40025080,0,2020-11-29
40025091,0,2020-11-29
40025102,0,2020-11-29
40025113,0,2020-11-29
40025124,0,2020-11-29
40025190,0,2020-11-29
40026257,5,2020-11-29
40026565,0,2020-11-29
40026576,0,2020-11-29
40026587,0,2020-11-29
40026598,0,2020-11-29
40026620,0,2020-11-29
40026664,0,2020-11-29
40026675,0,2020-11-29
40026686,0,2020-11-29
40026697,0,2020-11-29
40026708,0,2020-11-29
40026719,0,2020-11-29
40026730,0,2020-11-29
40026752,0,2020-11-29
40026763,0,2020-11-29
40026785,0,2020-11-29
40026796,0,2020-11-29
40026807,0,2020-11-29
40026818,0,2020-11-29
40026829,0,2020-11-29
40026851,0,2020-11-29
40026862,0,2020-11-29
40026873,0,2020-11-29
40026884,0,2020-11-29
40026895,0,2020-11-29
40026906,0,2020-11-29
40026917,0,2020-11-29
40026928,0,2020-11-29
40026939,0,2020-11-29
40026950,0,2020-11-29
40026961,0,2020-11-29
40026983,0,2020-11-29
40026994,0,2020-11-29
40027005,0,2020-11-29
40027016,0,2020-11-29
40027027,0,2020-11-29
40027038,0,2020-11-29
40027049,0,2020-11-29
40027060,0,2020-11-29
40027071,0,2020-11-29
40027082,0,2020-11-29
40027093,0,2020-11-29
40027104,0,2020-11-29
40027115,0,2020-11-29
40027126,0,2020-11-29
40027137,0,2020-11-29
40027148,0,2020-11-29
40027159,0,2020-11-29
40027170,0,2020-11-29
40027181,0,2020-11-29
40027203,0,2020-11-29
40027236,0,2020-11-29
40027258,0,2020-11-29
40027280,0,2020-11-29
40027302,0,2020-11-29
40027324,0,2020-11-29
40027335,0,2020-11-29
40027346,0,2020-11-29
40027357,0,2020-11-29
40027368,0,2020-11-29
40027390,0,2020-11-29
40027401,0,2020-11-29
40027412,0,2020-11-29
40027423,0,2020-11-29
40027434,0,2020-11-29
40027445,0,2020-11-29
40027456,0,2020-11-29
40027467,0,2020-11-29
40027489,0,2020-11-29
40027500,0,2020-11-29
40027511,0,2020-11-29
40027522,0,2020-11-29
40027533,0,2020-11-29
40027544,0,2020-11-29
40027555,0,2020-11-29
40027566,0,2020-11-29
40027577,0,2020-11-29
40027588,0,2020-11-29
40027599,0,2020-11-29
40027610,0,2020-11-29
40027654,0,2020-11-29
40027665,0,2020-11-29
40027676,0,2020-11-29
40027687,0,2020-11-29
40027698,0,2020-11-29
40027709,0,2020-11-29
40027720,0,2020-11-29
40027731,0,2020-11-29
40027742,0,2020-11-29
40027753,0,2020-11-29
40027764,0,2020-11-29
40027775,0,2020-11-29
40027786,0,2020-11-29
40027797,0,2020-11-29
40027830,0,2020-11-29
40027841,0,2020-11-29
40027852,0,2020-11-29
40027995,0,2020-11-29
40028017,0,2020-11-29
40028028,0,2020-11-29
40028039,0,2020-11-29
40028050,0,2020-11-29
40028061,0,2020-11-29
40028446,0,2020-11-29
40028457,0,2020-11-29
40028468,0,2020-11-29
40028479,0,2020-11-29
40028490,0,2020-11-29
40028501,0,2020-11-29
40028512,0,2020-11-29
40028523,0,2020-11-29
40028534,0,2020-11-29
40028545,0,2020-11-29
40028556,0,2020-11-29
40028567,0,2020-11-29
40028578,0,2020-11-29
40028589,0,2020-11-29
40028600,0,2020-11-29
40028611,0,2020-11-29
40028622,0,2020-11-29
40028633,0,2020-11-29
40028644,0,2020-11-29
40028655,0,2020-11-29
40028666,0,2020-11-29
40028677,0,2020-11-29
40028688,0,2020-11-29
40028699,0,2020-11-29
40028710,0,2020-11-29
40028721,0,2020-11-29
40028732,0,2020-11-29
40028743,0,2020-11-29
40028754,0,2020-11-29
40028765,0,2020-11-29
40028776,0,2020-11-29
40028787,0,2020-11-29
40028798,0,2020-11-29
40028809,0,2020-11-29
40028820,0,2020-11-29
40028831,0,2020-11-29
40028842,0,2020-11-29
40028853,0,2020-11-29
40028875,0,2020-11-29
40028886,0,2020-11-29
40028897,0,2020-11-29
40028908,0,2020-11-29
40028919,0,2020-11-29
40028930,0,2020-11-29
40028941,0,2020-11-29
40028952,0,2020-11-29
40028963,0,2020-11-29
40028974,0,2020-11-29
40028985,0,2020-11-29
40028996,0,2020-11-29
40029007,0,2020-11-29
40029018,0,2020-11-29
40029029,0,2020-11-29
40029040,0,2020-11-29
40029051,0,2020-11-29
40029062,0,2020-11-29
40029073,0,2020-11-29
40029084,0,2020-11-29
40029095,0,2020-11-29
40029106,0,2020-11-29
40029128,0,2020-11-29
40029150,0,2020-11-29
40029161,0,2020-11-29
40029172,0,2020-11-29
40029183,0,2020-11-29
40029194,0,2020-11-29
40029205,0,2020-11-29
40029216,0,2020-11-29
40029227,0,2020-11-29
40029238,0,2020-11-29
40029249,0,2020-11-29
40029260,0,2020-11-29
40029271,0,2020-11-29
40029282,0,2020-11-29
40029293,0,2020-11-29
40029304,0,2020-11-29
40029315,0,2020-11-29
40029326,0,2020-11-29
40029337,0,2020-11-29
40029348,0,2020-11-29
40029359,0,2020-11-29
40029370,0,2020-11-29
40029381,0,2020-11-29
40029392,0,2020-11-29
40029403,0,2020-11-29
40029414,0,2020-11-29
40029425,0,2020-11-29
40029436,0,2020-11-29
40029447,0,2020-11-29
40029458,0,2020-11-29
40029469,0,2020-11-29
40029480,0,2020-11-29
40029491,0,2020-11-29
40029502,0,2020-11-29
40029513,0,2020-11-29
40029524,0,2020-11-29
40029535,0,2020-11-29
40029546,0,2020-11-29
40029557,0,2020-11-29
40029568,0,2020-11-29
40029579,0,2020-11-29
40029590,0,2020-11-29
40029601,0,2020-11-29
40029612,0,2020-11-29
40029623,0,2020-11-29
40029634,0,2020-11-29
40029645,0,2020-11-29
40029656,0,2020-11-29
40029667,0,2020-11-29
40029678,0,2020-11-29
40029689,0,2020-11-29
40029700,0,2020-11-29
40029711,0,2020-11-29
40029722,0,2020-11-29
40029733,0,2020-11-29
40029744,0,2020-11-29
40029755,0,2020-11-29
40029766,0,2020-11-29
40029777,0,2020-11-29
40029788,0,2020-11-29
40029799,0,2020-11-29
40029810,0,2020-11-29
40029821,0,2020-11-29
40029832,0,2020-11-29
40029843,0,2020-11-29
40029854,0,2020-11-29
40029865,0,2020-11-29
40029876,0,2020-11-29
40029887,0,2020-11-29
40029898,0,2020-11-29
40029909,0,2020-11-29
40029920,0,2020-11-29
40029931,0,2020-11-29
40029942,0,2020-11-29
40029953,0,2020-11-29
40029964,0,2020-11-29
40029975,0,2020-11-29
40029986,0,2020-11-29
40029997,0,2020-11-29
40030008,0,2020-11-29
40030019,0,2020-11-29
40030030,0,2020-11-29
40030041,0,2020-11-29
40030052,0,2020-11-29
40030063,0,2020-11-29
40030074,0,2020-11-29
40030085,0,2020-11-29
40030096,0,2020-11-29
40030107,0,2020-11-29
40030118,0,2020-11-29
40030129,0,2020-11-29
40030140,0,2020-11-29
40030151,0,2020-11-29
40030162,0,2020-11-29
40030173,0,2020-11-29
40030184,0,2020-11-29
40030195,0,2020-11-29
40030206,0,2020-11-29
40030217,0,2020-11-29
40030228,0,2020-11-29
40030239,0,2020-11-29
40030250,0,2020-11-29
40030261,0,2020-11-29
40030272,0,2020-11-29
40030283,0,2020-11-29
40030294,0,2020-11-29
40030305,0,2020-11-29
40030316,0,2020-11-29
40030327,0,2020-11-29
40030338,0,2020-11-29
40030349,0,2020-11-29
40030360,0,2020-11-29
40030371,0,2020-11-29
40030382,0,2020-11-29
40030393,0,2020-11-29
40030514,0,2020-11-29
40030690,0,2020-11-29
40030712,0,2020-11-29
40030745,0,2020-11-29
40030767,0,2020-11-29
40030778,0,2020-11-29
40030789,0,2020-11-29
40030800,0,2020-11-29
40030811,0,2020-11-29
40030822,0,2020-11-29
40030833,0,2020-11-29
40030855,0,2020-11-29
40030866,0,2020-11-29
40030877,0,2020-11-29
40030888,0,2020-11-29
40030921,0,2020-11-29
40031009,0,2020-11-29
40031042,0,2020-11-29
40031053,0,2020-11-29
40031064,0,2020-11-29
40031075,0,2020-11-29
40031086,0,2020-11-29
40031097,0,2020-11-29
40031108,0,2020-11-29
40031119,0,2020-11-29
40031130,0,2020-11-29
40031141,0,2020-11-29
40031152,0,2020-11-29
40031174,0,2020-11-29
40031196,0,2020-11-29
40031207,0,2020-11-29
40031218,0,2020-11-29
40031229,0,2020-11-29
40031240,0,2020-11-29
40031251,0,2020-11-29
40031262,0,2020-11-29
40031273,0,2020-11-29
40031284,0,2020-11-29
40031306,0,2020-11-29
40031317,0,2020-11-29
40031328,0,2020-11-29
40031339,0,2020-11-29
40031350,0,2020-11-29
40031361,0,2020-11-29
40031372,0,2020-11-29
40031394,0,2020-11-29
40031405,0,2020-11-29
40031416,0,2020-11-29
40031526,0,2020-11-29
40031537,0,2020-11-29
40031548,0,2020-11-29
40031559,0,2020-11-29
40031570,0,2020-11-29
40031581,0,2020-11-29
40031592,0,2020-11-29
40031603,0,2020-11-29
40031614,0,2020-11-29
40031625,0,2020-11-29
40031636,0,2020-11-29
40031647,0,2020-11-29
40031658,0,2020-11-29
40031669,0,2020-11-29
40031680,0,2020-11-29
40031691,0,2020-11-29
40031702,0,2020-11-29
40031713,0,2020-11-29
40031724,0,2020-11-29
40031735,0,2020-11-29
40031746,0,2020-11-29
40031757,0,2020-11-29
40031768,0,2020-11-29
40031779,0,2020-11-29
40031790,0,2020-11-29
40031801,0,2020-11-29
40031812,0,2020-11-29
40031823,0,2020-11-29
40031834,0,2020-11-29
40031845,0,2020-11-29
40031856,0,2020-11-29
40031867,0,2020-11-29
40031878,0,2020-11-29
40031889,0,2020-11-29
40031900,0,2020-11-29
40031911,0,2020-11-29
40031922,0,2020-11-29
40032065,0,2020-11-29
40032076,0,2020-11-29
40032087,0,2020-11-29
40032098,0,2020-11-29
40032109,0,2020-11-29
40032120,0,2020-11-29
40032131,0,2020-11-29
40032824,0,2020-11-29
40032835,0,2020-11-29
40032846,0,2020-11-29
40032857,0,2020-11-29
40032868,0,2020-11-29
40032879,0,2020-11-29
40032890,0,2020-11-29
40032901,0,2020-11-29
