vendor_no,vendor_name,order_no,delivery_no,city,postcode,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-13,2020-10-28,2020-11-13,2020-11-13,2020-11-13,2020-12-11,Germany,-28,Late Delivery
K04659,Robert Bosch GmbH,EB20/0317,HDE0001114,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-13,2020-10-28,2020-11-13,2020-11-13,2020-11-13,2020-12-11,Germany,-28,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/1456,DMR0000003,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-16,2020-06-07,2020-11-13,2020-11-16,2020-11-09,2020-12-11,Germany,-25,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/1508,TF00000005,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-13,2020-10-28,2020-11-13,2020-11-13,2020-11-13,2020-12-11,Germany,-28,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/1507,TF00000002,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-13,2020-10-28,2020-11-16,2020-11-13,2020-11-13,2020-11-15,Germany,-2,Late Delivery
K04791,Promod Prototypenzentr. GmbH,EB20/1209,KP0063B009,Horb-Bildechingen,72160,Germany,8.6626356500105,48.4450277325727,2020-11-20,2020-07-24,2020-12-11,2020-10-16,2020-10-16,2020-11-11,Germany,-26,Late Delivery
K03822,MWS- Mechanische Werkstatt,EB20/1540,KU00024748-5,Braunschweig,38118,Germany,10.5001555014895,52.2626157273668,2020-11-13,2020-08-26,2020-11-16,2020-11-13,2020-11-13,2020-11-15,Germany,-2,Late Delivery
K04803,Telegärtner Kunststofftechnik,EB20/1721,PVP0405439,Steinenbronn,71144,Germany,9.11992890514924,48.6634840449154,2020-11-20,2020-09-16,2020-11-18,2020-11-20,2020-11-20,2020-11-17,Germany,3,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB20/1925,PVP0405439,Steinenbronn,71144,Germany,9.11992890514924,48.6634840449154,2020-11-20,2020-07-10,2020-11-18,2020-11-20,2020-11-20,2020-11-17,Germany,3,On-Time Delivery
K04717,WfB Lippstadt GmbH,EB20/1748,HES0068702,Lippstadt,59556,Germany,8.27822932250214,51.6698782874065,2020-11-27,2020-09-17,2020-11-18,2020-11-27,2020-11-27,2020-11-17,Germany,10,On-Time Delivery
K04717,WfB Lippstadt GmbH,EB20/1748,HES0068901,Lippstadt,59556,Germany,8.27822932250214,51.6698782874065,2020-11-27,2020-09-17,2020-11-18,2020-11-27,2020-11-27,2020-11-17,Germany,10,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000008,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-09-14,2020-11-19,2020-11-20,2020-11-20,2020-11-18,Germany,2,On-Time Delivery
K00752,Adam Bornbaum GmbH,EB20/1938,KU00010000,Neuhausen/Enzkreis,75242,Germany,8.76784216609842,48.8087716132108,2020-11-20,2020-08-10,2020-11-19,2020-11-20,2020-11-20,2020-11-18,Germany,2,On-Time Delivery
K02742,Raithel & Co. GmbH,EB20/1937,HES0092806,Weißenstadt,95163,Germany,11.888663943097,50.1091247647347,2020-11-20,2020-08-10,2020-11-19,2020-11-20,2020-11-20,2020-11-18,Germany,2,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000009,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2022-02-02,2020-09-14,2020-11-19,2022-02-02,2020-11-20,2020-11-18,Germany,441,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000010,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-09-14,2020-11-19,2020-11-20,2020-11-20,2020-11-18,Germany,2,On-Time Delivery
K04491,H. & M. Fraas,EB20/2082,HDE0610275,Selb,95100,Germany,12.1406449046142,50.1604995169849,2020-11-20,2020-10-28,2020-11-18,2020-11-20,2020-11-20,2020-11-17,Germany,3,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-20,2020-11-11,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0325,HDE0001154,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0328,HDE0001158,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2032,17200120,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2020-11-20,2020-10-21,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K00168,Walter Schön GmbH,EB20/1888,29403691,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2020-11-27,2020-02-10,2020-11-20,2020-11-27,2020-11-27,2020-11-19,Germany,8,On-Time Delivery
K04848,schmid alutec gmbh & co.kg,EB20/1167,RA00000340,Remshalden,73630,Germany,9.43471436786505,48.8182057811733,2020-11-20,2020-04-29,2020-11-20,2020-11-20,2020-08-19,2020-11-19,Germany,1,On-Time Delivery
K04660,Horst Scholz GmbH & Co. KG,EB20/1638,HDE0H06006,Kronach,96317,Germany,11.336161555901,50.2462852462477,2020-11-20,2020-08-09,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0H05003,Stuttgart,70565,Germany,9.12160901883465,48.7180160962776,2020-11-20,2020-09-17,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Germany,9.10707576518043,52.1778166044343,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03446,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03447,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03448,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03449,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03450,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03451,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03452,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000004,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-10-16,2020-11-23,2020-11-20,2020-11-20,2020-11-22,Germany,-2,Late Delivery
K00337,WAIT,EB20/2216,18000048,Berlin,12159,Germany,13.3399939788589,52.4759641807104,2020-11-27,2020-09-11,2020-11-23,2020-11-27,2020-11-27,2020-11-22,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/1508,TF00000005,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-10-28,2020-11-24,2020-11-20,2020-11-20,2020-11-23,Germany,-3,Late Delivery
K03753,Tröster & Co.,EB20/2185,22001644,Nürnberg,90427,Germany,11.0353383650905,49.5076107792255,2020-11-24,2020-05-11,2020-11-24,2020-11-20,2020-11-20,2020-11-23,Germany,-3,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000011,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-02-10,2020-11-24,2022-02-02,2020-11-20,2020-11-23,Germany,436,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000003,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2022-02-02,2020-09-14,2020-11-24,2022-02-02,2020-11-20,2020-11-23,Germany,436,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000005,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2022-02-02,2020-09-14,2020-11-24,2022-02-02,2020-11-20,2020-11-23,Germany,436,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000006,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-09-14,2020-11-24,2020-11-20,2020-11-20,2020-11-23,Germany,-3,Late Delivery
K03398,SKP Technik GmbH,EB20/2100,18201251,Neunkirchen,91077,Germany,11.1403446398452,49.6232913184795,2020-11-25,2020-02-11,2020-11-25,2020-11-25,2020-11-30,2020-11-24,Germany,1,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000013,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-02-10,2020-11-26,2020-11-20,2020-11-20,2020-11-25,Germany,-5,Late Delivery
K00967,SHC GmbH,EB20/2117,18000032,Karben,61184,Germany,8.76638154614189,50.2360498594055,2020-11-27,2020-02-11,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/1898,27601891,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2020-11-27,2020-05-10,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K02517,Pöppelmann GmbH & Co. KG,EB20/2083,HDE0900204,Lohne,49393,Germany,8.22881571940841,52.6651038014258,2020-11-26,2020-10-28,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Germany,9.12160901883465,48.7180160962776,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03665,INTEG GmbH,EB20/2015,18200831,Bad Driburg,33014,Germany,9.03938946669355,51.7264934967476,2020-11-27,2020-10-20,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K02809,Batal Präzisionswellen GmbH,EB20/2030,17200122,Lauf a. d. Pegnitz,91207,Germany,11.2565778701226,49.5214823483338,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03447,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03442,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03450,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03353,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Germany,11.1821657694853,51.1498659920144,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03448,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-11-30,2020-10-28,2020-11-27,2020-11-30,2020-11-20,2020-11-26,Germany,4,On-Time Delivery
K02407,BaS Kunststoffverarbeitung,EB20/1885,29300324,Eslarn,92693,Germany,12.5238714634532,49.5819230567629,2020-11-27,2020-02-10,2020-11-30,2020-11-27,2020-11-27,2020-11-29,Germany,-2,Late Delivery
K04660,Horst Scholz GmbH & Co. KG,EB20/1880,HDE0H22013,Kronach,96317,Germany,11.336161555901,50.2462852462477,2020-07-12,2020-02-10,2020-08-12,2020-07-12,2020-07-12,2020-07-12,Germany,0,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2049,DMR0000015,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-11-20,2020-06-11,2020-08-12,2020-11-20,2020-11-20,2020-07-12,Germany,131,On-Time Delivery
K03447,Weppler Filter GmbH,EB20/2181,HDE0H39001,Oberursel,61440,Germany,8.55251901954204,50.2097968873942,2020-11-12,2020-05-11,2020-09-12,2020-11-12,2020-11-12,2020-08-12,Germany,92,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB20/2119,17200124,Berlin,12487,Germany,13.5123030299836,52.4437609777381,2020-09-12,2020-02-11,2020-09-12,2020-09-12,2020-09-12,2020-08-12,Germany,31,On-Time Delivery
K00724,Hildebrandt & Bartsch,EB20/2451,KU00030287,Dahlewitz,15827,Germany,13.4147363910625,52.3265687967453,2020-11-12,2020-07-12,2020-09-12,2020-11-12,2020-11-12,2020-08-12,Germany,92,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB20/2487,M0000009,Kornwestheim,70806,Germany,9.18489873746271,48.8680494158472,2020-10-12,2020-08-12,2020-10-12,2020-10-12,2020-10-12,2020-09-12,Germany,30,On-Time Delivery
K03909,Nordpack GmbH,EB20/2411,22001547,Isernhagen,30916,Germany,9.85034511237563,52.4578558876933,2020-11-12,2020-02-12,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0333,HDE0H17015,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-12,2020-04-11,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-12,2020-04-11,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0327,HDE0001157,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-11-12,2020-07-28,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04662,Inovan GmbH & Co. KG,EB20/2182,HDE0H47001,Stolberg,52224,Germany,6.28429433057372,50.7395612760178,2020-12-14,2020-05-11,2020-12-14,2020-11-12,2020-11-12,2020-12-13,Germany,-31,Late Delivery
K04771,JK Technischer Handel GmbH,EB20/2465,TF00000013,Kempen,47906,Germany,6.43721151074132,51.3795783887416,2020-12-18,2020-07-12,2020-12-14,2020-12-18,2020-12-18,2020-12-13,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000012,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2020-12-15,2020-02-10,2020-12-15,2020-11-20,2020-11-20,2020-12-14,Germany,-24,Late Delivery
K04877,nic media GmbH Onlineshops,EB20/2476,KP0090M658,Stuttgart,70173,Germany,9.17933033401149,48.781956478822,2020-12-16,2020-08-12,2020-12-16,2020-12-18,2020-12-18,2020-12-15,Germany,3,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03449,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-12-15,2020-11-11,2020-12-16,2020-12-15,2020-11-27,2020-12-15,Germany,0,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03448,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-12-15,2020-11-11,2020-12-16,2020-12-15,2020-11-27,2020-12-15,Germany,0,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB20/2534,M0000009,Kornwestheim,70806,Germany,9.18489873746271,48.8680494158472,2020-12-17,2020-12-15,2020-12-17,2020-12-17,2020-12-17,2020-12-16,Germany,1,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2191,27601605,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2020-12-18,2020-06-11,2020-12-17,2020-12-18,2020-12-18,2020-12-16,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2195,28035654,Heroldsberg,90562,Germany,11.1156435940194,49.5422254083584,2020-12-18,2020-06-11,2020-12-17,2020-12-18,2020-12-18,2020-12-16,Germany,2,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-12-18,2020-11-24,2020-12-18,2020-12-18,2020-12-18,2020-12-17,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0331,HDE0H11032,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2020-12-18,2020-04-11,2020-12-18,2020-12-18,2020-11-12,2020-12-17,Germany,1,On-Time Delivery
K02742,Raithel & Co. GmbH,EB20/2236,29403570,Weißenstadt,95163,Germany,11.888663943097,50.1091247647347,2020-12-22,2020-11-11,2020-12-18,2020-12-22,2020-12-22,2020-12-17,Germany,5,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/1902,HDE0H03344,Bretten,75015,Germany,8.70609866530866,49.0447225640361,2020-12-23,2020-06-10,2020-12-23,2020-11-13,2020-11-13,2020-12-22,Germany,-39,Late Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB20/2166,RA00002010,Selb,95100,Germany,12.1406449046142,50.1604995169849,2020-12-30,2020-06-11,2020-12-30,2022-02-02,2020-11-20,2020-12-29,Germany,400,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB20/2166,RA00002000,Selb,95100,Germany,12.1406449046142,50.1604995169849,2020-12-30,2020-06-11,2020-12-30,2022-02-02,2020-11-20,2020-12-29,Germany,400,On-Time Delivery
K03085,Eisenhenkel Logistik GmbH,EB20/2449,KU00022392,Melsdorf,24109,Germany,10.0482074782844,54.3204498802151,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K00910,Adelhelm LubriCoat GmbH,EB20/2145,17200137,Eningen,72800,Germany,9.27637611924805,48.4839965560214,2020-12-21,2020-03-11,2021-11-01,2020-12-21,2020-04-12,2021-10-01,Germany,-284,Late Delivery
K04848,schmid alutec gmbh & co.kg,EB20/1169,RA00000340,Remshalden,73630,Germany,9.43471436786505,48.8182057811733,2022-02-02,2020-06-17,2021-11-01,2022-02-02,2020-07-10,2021-10-01,Germany,124,On-Time Delivery
K04660,Horst Scholz GmbH & Co. KG,EB20/2179,HDE0H22013,Kronach,96317,Germany,11.336161555901,50.2462852462477,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0328,HDE0001158,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-11-01,2020-09-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/2334,39403559,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-11-01,2020-12-14,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/2499,O3 4-1393565-3,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/2499,29300357,Teltow,14513,Germany,13.2772322454355,52.3868799999217,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K00621,DODUCO España  S.L.,EB20/1886,28000234,Pozuelo de Alarcón (Madrid),ES-28224,Spain,,,2021-01-15,2020-08-10,2021-11-01,2021-01-15,2021-01-15,2021-10-01,Europe,-259,Late Delivery
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Germany,10.8999192593864,49.9127651768062,2021-11-01,2020-12-17,2021-12-01,2021-11-01,2021-11-01,2021-11-01,Germany,0,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2462,TF00000008,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-11-01,2020-07-12,2021-12-01,2021-11-01,2021-11-01,2021-11-01,Germany,0,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2434,TF00000011,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-01-20,2020-07-12,2021-12-01,2021-11-01,2020-12-16,2021-11-01,Germany,0,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2460,TF00000005,Bensheim,64625,Germany,8.62367317247249,49.6931091860376,2021-11-01,2020-10-12,2021-12-01,2021-11-01,2021-11-01,2021-11-01,Germany,0,On-Time Delivery
K03068,Müller Präzision GmbH,EB20/2563,17200135,Cham,93413,Germany,12.6633788891433,49.208840150285,2021-12-01,2020-12-17,2021-12-01,2021-01-15,2021-01-15,2021-11-01,Germany,-290,Late Delivery
K00206,Kaiser & Waltermann GmbH,EB20/2194,28004392,Sunder/Amecke,59846,Germany,8.00446923438857,51.3128894759164,2021-01-15,2020-05-11,2021-12-01,2021-01-15,2021-01-15,2021-11-01,Germany,-290,Late Delivery
K03806,SURFACED GmbH,EB20/2543,KP0064C004,Oranienburg,16515,Germany,13.2607407059652,52.7997450937298,2021-12-01,2020-12-16,2021-12-01,2022-02-02,2020-12-23,2021-11-01,Germany,93,On-Time Delivery
K03806,SURFACED GmbH,EB20/2543,KP0064C005,Oranienburg,16515,Germany,13.2607407059652,52.7997450937298,2021-12-01,2020-12-16,2021-12-01,2022-02-02,2020-12-23,2021-11-01,Germany,93,On-Time Delivery
K03806,SURFACED GmbH,EB20/2543,KP0064C007,Oranienburg,16515,Germany,13.2607407059652,52.7997450937298,2021-12-01,2020-12-16,2021-12-01,2022-02-02,2020-12-23,2021-11-01,Germany,93,On-Time Delivery
K03447,Weppler Filter GmbH,EB20/2248,HDE0H39001,Oberursel,61440,Germany,8.55251901954204,50.2097968873942,2021-01-15,2020-11-11,2021-01-13,2021-01-15,2021-01-15,2021-12-01,Germany,-320,Late Delivery
K04386,Diehl Metal Applications GmbH,EB20/2356,KU00022240-1,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-01-13,2020-09-12,2021-01-13,2021-01-13,2021-01-13,2021-12-01,Germany,-322,Late Delivery
K04386,Diehl Metal Applications GmbH,EB20/2327,ABB0038951,Berlin,14167,Germany,13.2796062383123,52.4232104487911,2021-01-13,2020-12-30,2021-01-13,2021-01-13,2021-01-13,2021-12-01,Germany,-322,Late Delivery
K03245,Hermann Römmler Kunststoff-,EB20/1939,KU00042800,Strausberg,15344,Germany,13.9048138153528,52.5689760710676,2021-01-15,2020-12-14,2021-01-13,2021-01-15,2021-11-01,2021-12-01,Germany,-320,Late Delivery
K03806,SURFACED GmbH,EB20/2435,27602451,Oranienburg,16515,Germany,13.2607407059652,52.7997450937298,2021-01-13,2020-12-30,2021-01-13,2021-01-13,2021-01-13,2021-12-01,Germany,-322,Late Delivery
K00016,Höttges,EB20/2190,40063529,Berlin,13437,Germany,13.3313128005558,52.5918836351775,2021-01-15,2020-05-11,2021-01-13,2021-01-15,2021-01-15,2021-12-01,Germany,-320,Late Delivery
K00016,Höttges,EB20/2190,40063527,Berlin,13437,Germany,13.3313128005558,52.5918836351775,2021-01-15,2020-05-11,2021-01-13,2021-01-15,2021-01-15,2021-12-01,Germany,-320,Late Delivery
