vendor_no,vendor_name,order_no,delivery_no,city,postcode,state,community,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1509,48.7124,2020-11-20,2020-09-17,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1181,48.7195,2020-11-20,2020-09-17,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1247,48.7249,2020-11-20,2020-09-17,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.106,48.7172,2020-11-20,2020-09-17,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0H05003,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1833,48.7667,2020-11-20,2020-09-17,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1195,52.1733,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1683,52.2018,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1494,52.1856,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1479,52.1348,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1494,52.1712,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.081,52.1537,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.0315,52.1645,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1159,52.1668,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1201,52.2099,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1516,52.1034,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.0711,52.1787,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1072,52.1429,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1378,52.1447,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1881,52.2,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1385,52.1843,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1479,52.2032,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.1072,52.1946,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.0992,52.1578,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.0536,52.2122,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04182,Hubert Stüken GmbH & Co. KG,EB20/2262,RA00000380,Rinteln,31737,Niedersachsen,Landkreis Schaumburg,Germany,9.0963,52.1694,2022-02-02,2020-10-30,2020-11-20,2022-02-02,2020-11-20,2020-11-19,Germany,440,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03446,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03447,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03448,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03449,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03450,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03451,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03452,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-20,2020-10-28,2020-11-20,2020-11-20,2020-11-20,2020-11-19,Germany,1,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000004,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-11-20,2020-10-16,2020-11-23,2020-11-20,2020-11-20,2020-11-22,Germany,-2,Late Delivery
K00337,WAIT,EB20/2216,18000048,Berlin,12159,Berlin,"Berlin, Stadt",Germany,13.3369,52.4737,2020-11-27,2020-09-11,2020-11-23,2020-11-27,2020-11-27,2020-11-22,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/1508,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-11-20,2020-10-28,2020-11-24,2020-11-20,2020-11-20,2020-11-23,Germany,-3,Late Delivery
K03753,Tröster & Co.,EB20/2185,22001644,Nürnberg,90427,Bayern,Nürnberg,Germany,11.0058,49.5178,2020-11-24,2020-05-11,2020-11-24,2020-11-20,2020-11-20,2020-11-23,Germany,-3,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000011,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-11-20,2020-02-10,2020-11-24,2022-02-02,2020-11-20,2020-11-23,Germany,436,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000003,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2022-02-02,2020-09-14,2020-11-24,2022-02-02,2020-11-20,2020-11-23,Germany,436,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2022-02-02,2020-09-14,2020-11-24,2022-02-02,2020-11-20,2020-11-23,Germany,436,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000006,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-11-20,2020-09-14,2020-11-24,2020-11-20,2020-11-20,2020-11-23,Germany,-3,Late Delivery
K03398,SKP Technik GmbH,EB20/2100,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1333,49.6333,2020-11-25,2020-02-11,2020-11-25,2020-11-25,2020-11-30,2020-11-24,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB20/2100,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1176,49.5979,2020-11-25,2020-02-11,2020-11-25,2020-11-25,2020-11-30,2020-11-24,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB20/2100,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1577,49.5956,2020-11-25,2020-02-11,2020-11-25,2020-11-25,2020-11-30,2020-11-24,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB20/2100,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1297,49.612,2020-11-25,2020-02-11,2020-11-25,2020-11-25,2020-11-30,2020-11-24,Germany,1,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000013,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-11-20,2020-02-10,2020-11-26,2020-11-20,2020-11-20,2020-11-25,Germany,-5,Late Delivery
K00967,SHC GmbH,EB20/2117,18000032,Karben,61184,Hessen,Wetteraukreis,Germany,8.7716,50.2302,2020-11-27,2020-02-11,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/1898,27601891,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1555,49.5325,2020-11-27,2020-05-10,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/1898,27601891,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2020-11-27,2020-05-10,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K02517,Pöppelmann GmbH & Co. KG,EB20/2083,HDE0900204,Lohne,49393,Niedersachsen,Vechta,Germany,8.225,52.6589,2020-11-26,2020-10-28,2020-11-26,2020-11-27,2020-11-27,2020-11-25,Germany,2,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1464,48.7258,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1509,48.7124,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1181,48.7195,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1247,48.7249,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.106,48.7172,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB20/1743,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1833,48.7667,2020-11-27,2020-09-17,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03665,INTEG GmbH,EB20/2015,18200831,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2020-11-27,2020-10-20,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K02809,Batal Präzisionswellen GmbH,EB20/2030,17200122,Lauf a. d. Pegnitz,91207,Bayern,Nürnberger Land,Germany,11.2825,49.5139,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03447,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03442,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03450,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03353,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-27,2020-11-11,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.0389,51.1544,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.3167,51.1167,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.1965,51.1246,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.25,51.1333,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.2667,51.1333,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB20/2027,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.1152,51.1591,2020-11-27,2020-10-21,2020-11-27,2020-11-27,2020-11-27,2020-11-26,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2084,HDE0H03448,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-11-30,2020-10-28,2020-11-27,2020-11-30,2020-11-20,2020-11-26,Germany,4,On-Time Delivery
K02407,BaS Kunststoffverarbeitung,EB20/1885,29300324,Eslarn,92693,Bayern,Landkreis Neustadt an der Waldnaab,Germany,12.5216,49.5835,2020-11-27,2020-02-10,2020-11-30,2020-11-27,2020-11-27,2020-11-29,Germany,-2,Late Delivery
K04660,Horst Scholz GmbH & Co. KG,EB20/1880,HDE0H22013,Kronach,96317,Bayern,Landkreis Kronach,Germany,11.3331,50.2396,2020-07-12,2020-02-10,2020-08-12,2020-07-12,2020-07-12,2020-07-12,Germany,0,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2049,DMR0000015,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-11-20,2020-06-11,2020-08-12,2020-11-20,2020-11-20,2020-07-12,Germany,131,On-Time Delivery
K03447,Weppler Filter GmbH,EB20/2181,HDE0H39001,Oberursel,61440,Hessen,Hochtaunuskreis,Germany,8.5775,50.2073,2020-11-12,2020-05-11,2020-09-12,2020-11-12,2020-11-12,2020-08-12,Germany,92,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB20/2119,17200124,Berlin,12487,Berlin,"Berlin, Stadt",Germany,13.5052,52.4437,2020-09-12,2020-02-11,2020-09-12,2020-09-12,2020-09-12,2020-08-12,Germany,31,On-Time Delivery
K00724,Hildebrandt & Bartsch,EB20/2451,KU00030287,Dahlewitz,15827,Brandenburg,Landkreis Teltow-Fläming,Germany,13.4401,52.3209,2020-11-12,2020-07-12,2020-09-12,2020-11-12,2020-11-12,2020-08-12,Germany,92,On-Time Delivery
K00724,Hildebrandt & Bartsch,EB20/2451,KU00030287,Dahlewitz,15827,Brandenburg,Landkreis Teltow-Fläming,Germany,13.4121,52.3372,2020-11-12,2020-07-12,2020-09-12,2020-11-12,2020-11-12,2020-08-12,Germany,92,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB20/2487,M0000009,Kornwestheim,70806,Baden-Württemberg,Ludwigsburg,Germany,9.1857,48.8616,2020-10-12,2020-08-12,2020-10-12,2020-10-12,2020-10-12,2020-09-12,Germany,30,On-Time Delivery
K03909,Nordpack GmbH,EB20/2411,22001547,Isernhagen,30916,Niedersachsen,Region Hannover,Germany,9.85,52.4333,2020-11-12,2020-02-12,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0333,HDE0H17015,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2020-11-12,2020-04-11,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2020-11-12,2020-04-11,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0327,HDE0001157,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2020-11-12,2020-07-28,2020-11-12,2020-11-12,2020-11-12,2020-10-12,Germany,31,On-Time Delivery
K04662,Inovan GmbH & Co. KG,EB20/2182,HDE0H47001,Stolberg,52224,Nordrhein-Westfalen,Städteregion Aachen,Germany,6.2877,50.74,2020-12-14,2020-05-11,2020-12-14,2020-11-12,2020-11-12,2020-12-13,Germany,-31,Late Delivery
K04771,JK Technischer Handel GmbH,EB20/2465,TF00000013,Kempen,47906,Nordrhein-Westfalen,Viersen,Germany,6.4186,51.3643,2020-12-18,2020-07-12,2020-12-14,2020-12-18,2020-12-18,2020-12-13,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/2048,DMR0000012,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-12-15,2020-02-10,2020-12-15,2020-11-20,2020-11-20,2020-12-14,Germany,-24,Late Delivery
K04877,nic media GmbH Onlineshops,EB20/2476,KP0090M658,Stuttgart,70173,Baden-Württemberg,Stuttgart,Germany,9.1767,48.7786,2020-12-16,2020-08-12,2020-12-16,2020-12-18,2020-12-18,2020-12-15,Germany,3,On-Time Delivery
K04877,nic media GmbH Onlineshops,EB20/2476,KP0090M658,Stuttgart,70173,Baden-Württemberg,Stuttgart,Germany,9.1833,48.7667,2020-12-16,2020-08-12,2020-12-16,2020-12-18,2020-12-18,2020-12-15,Germany,3,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03449,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-12-15,2020-11-11,2020-12-16,2020-12-15,2020-11-27,2020-12-15,Germany,0,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/2245,HDE0H03448,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-12-15,2020-11-11,2020-12-16,2020-12-15,2020-11-27,2020-12-15,Germany,0,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB20/2534,M0000009,Kornwestheim,70806,Baden-Württemberg,Ludwigsburg,Germany,9.1857,48.8616,2020-12-17,2020-12-15,2020-12-17,2020-12-17,2020-12-17,2020-12-16,Germany,1,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2191,27601605,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1555,49.5325,2020-12-18,2020-06-11,2020-12-17,2020-12-18,2020-12-18,2020-12-16,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2191,27601605,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2020-12-18,2020-06-11,2020-12-17,2020-12-18,2020-12-18,2020-12-16,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2195,28035654,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1555,49.5325,2020-12-18,2020-06-11,2020-12-17,2020-12-18,2020-12-18,2020-12-16,Germany,2,On-Time Delivery
K00168,Walter Schön GmbH,EB20/2195,28035654,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2020-12-18,2020-06-11,2020-12-17,2020-12-18,2020-12-18,2020-12-16,Germany,2,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0326,HDE0001156,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2020-12-18,2020-11-24,2020-12-18,2020-12-18,2020-12-18,2020-12-17,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0331,HDE0H11032,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2020-12-18,2020-04-11,2020-12-18,2020-12-18,2020-11-12,2020-12-17,Germany,1,On-Time Delivery
K02742,Raithel & Co. GmbH,EB20/2236,29403570,Weißenstadt,95163,Bayern,Wunsiedel i.Fichtelgebirge,Germany,11.8885,50.1022,2020-12-22,2020-11-11,2020-12-18,2020-12-22,2020-12-22,2020-12-17,Germany,5,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB20/1902,HDE0H03344,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-12-23,2020-06-10,2020-12-23,2020-11-13,2020-11-13,2020-12-22,Germany,-39,Late Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB20/2166,RA00002010,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2020-12-30,2020-06-11,2020-12-30,2022-02-02,2020-11-20,2020-12-29,Germany,400,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB20/2166,RA00002000,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2020-12-30,2020-06-11,2020-12-30,2022-02-02,2020-11-20,2020-12-29,Germany,400,On-Time Delivery
K03085,Eisenhenkel Logistik GmbH,EB20/2449,KU00022392,Melsdorf,24109,Schleswig-Holstein,Kreis Rendsburg-Eckernförde,Germany,10.0333,54.3167,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K03085,Eisenhenkel Logistik GmbH,EB20/2449,KU00022392,Melsdorf,24109,Schleswig-Holstein,Kreis Rendsburg-Eckernförde,Germany,10.051,54.3205,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K00910,Adelhelm LubriCoat GmbH,EB20/2145,17200137,Eningen,72800,Baden-Württemberg,Reutlingen,Germany,9.2595,48.4869,2020-12-21,2020-03-11,2021-11-01,2020-12-21,2020-04-12,2021-10-01,Germany,-284,Late Delivery
K04848,schmid alutec gmbh & co.kg,EB20/1169,RA00000340,Remshalden,73630,Baden-Württemberg,Rems-Murr-Kreis,Germany,9.4239,48.8151,2022-02-02,2020-06-17,2021-11-01,2022-02-02,2020-07-10,2021-10-01,Germany,124,On-Time Delivery
K04660,Horst Scholz GmbH & Co. KG,EB20/2179,HDE0H22013,Kronach,96317,Bayern,Landkreis Kronach,Germany,11.3331,50.2396,2021-11-01,2020-10-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
K04659,Robert Bosch GmbH,EB20/0328,HDE0001158,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-11-01,2020-09-12,2021-11-01,2021-11-01,2021-11-01,2021-10-01,Germany,31,On-Time Delivery
