vendor_no,purchase_no,amount,location_code,order_date,qty_invoiced,qty_received,qty,receipt_date,requested_date
K04850,GK00059100,50.0,A-01,2021-04-27,1,1,1,2021-04-26,2021-04-27
K04850,RA00000250,5839.2,A-01,2021-01-03,3600,3600,3600,2021-05-25,2021-05-25
K03094,RA00000280,173.9,A-01,2020-11-19,1000,1000,1000,2021-05-25,2021-11-03
K03094,RA00000280,1565.1,A-01,2021-01-29,9000,9000,9000,2021-05-25,2021-05-21
K03094,HDE0210815,900.0,A-01,2021-01-03,10000,10000,10000,2021-06-21,2021-04-23
K03094,HDE0210815,900.0,A-01,2021-01-03,10000,10000,10000,2021-06-21,2021-04-30
K03447,HDE0430752,225.0,A-01,2021-01-03,5000,5000,5000,2021-10-05,2021-12-05
K04491,HDE0610275,600.0,A-01,2021-01-03,10000,10000,10000,2021-03-24,2021-03-26
K03447,HDE0H39001,1061.0,A-01,2021-01-03,10000,10000,10000,2021-04-21,2021-04-23
K04876,HDE0953402,7362.5,A-01,2021-04-03,950,950,950,2021-01-07,2021-02-07
K02742,HDE0H04002,515.0,A-01,2021-01-03,10000,10000,10000,2021-01-06,2021-12-05
K02742,HDE0H04002,772.5,A-01,2021-01-03,15000,15000,15000,2021-01-06,2021-12-05
K03094,HDE0H05003,2832.0,A-01,2021-01-03,20000,20000,20000,2021-10-05,2021-12-05
K04660,HDE0H06006,528.2,A-01,2021-01-03,10000,10000,10000,2021-07-21,2021-07-23
K04660,HDE0H06007,779.9,A-01,2021-01-03,10000,10000,10000,2021-02-06,2021-04-06
K04610,KS00525730,1715.34,B-01,2021-02-26,839,839,839,2021-04-14,2021-03-26
K04859,RA00000560,148.8,A-01,2021-01-06,1000,1000,1000,2021-05-31,2021-01-06
K03252,TF00000008,271.31,A-01,2021-02-03,160,160,160,2021-03-29,2021-03-16
K04306,BI00449810,2710.0,B-01,2021-12-03,2000,2000,2000,2021-03-30,2021-09-04
K03094,WA00300413,556.0,B-01,2019-12-06,5000,5000,5000,2021-05-19,2021-05-05
K03094,WA00300413,556.0,B-01,2019-07-23,5000,5000,5000,2021-05-19,2021-06-15
K04298,WA00491491,1240.0,B-01,2021-02-19,4000,4000,4000,2021-06-13,2021-11-06
K04301,PN00491484,2347.85,B-01,2021-04-03,1450,1450,1450,2021-08-06,2021-10-06
K04386,17200132,5619.36,A-01,2021-02-03,35121,35121,35121,2021-06-04,2021-01-04
K04137,MV00491619,11419.65,B-01,2021-03-26,8704,8704,8704,2021-07-06,2021-05-21
K04137,MV00491619,11419.65,B-01,2021-02-04,8704,8704,8704,2021-06-16,2021-05-28
K04137,MV00491619,11419.65,B-01,2021-04-23,8704,8704,8704,2021-01-07,2021-06-18
K04137,MV00491619,11419.65,B-01,2021-12-05,8704,8704,8704,2021-07-15,2021-09-07
K04137,MV00491619,11419.65,B-01,2021-05-28,8704,8704,8704,2021-07-22,2021-07-23
K04063,KS00355704,3369.54,B-01,2021-12-03,1088,1088,1088,2021-01-07,2021-02-07
K02742,KS00617703,3710.1,B-01,2021-04-23,1490,1490,1490,2021-04-11,2021-05-11
K04695,17000039,392.1,B-01,2021-02-03,6000,6000,6000,2021-06-05,2021-04-30
K04536,BI00099045,1344.0,B-01,2021-05-03,2025,2025,2025,2021-03-05,2021-04-30
K04876,HES0000007,4312.75,B-01,2021-02-22,325,325,325,2021-07-18,2021-07-15
K00444,00986538,73.9,A-01,2021-03-03,10,10,10,2021-09-03,2021-12-03
K00876,M0000009,228.3,A-01,2021-03-03,1,1,1,2021-03-03,2021-04-03
K04607,KS00520716-1,320.0,B-01,2021-03-17,500,500,500,2021-05-04,2021-07-04
K00268,27602326,12193.48,A-01,2021-11-03,1022,1022,1022,2021-02-08,2021-09-07
K00268,ZEMZUSCHLA,153.17,A-01,2021-11-03,0,0,1,2021-02-08,2021-09-07
K02699,17200119,1263.2,A-01,2021-04-03,8349,8349,8349,2021-04-29,2021-04-23
K02699,17200119,1762.8,A-01,2021-04-03,11651,11651,11651,2021-04-29,2021-04-23
K02699,17200124,1996.0,A-01,2021-04-03,20000,20000,20000,2021-08-04,2021-01-04
K03545,17200142,1857.35,A-01,2021-04-03,25000,25000,25000,2021-05-04,2021-01-04
K03545,17200142,1797.5,A-01,2021-04-03,25000,25000,25000,2021-05-04,2021-04-30
K02809,17200122,770.0,A-01,2021-04-03,20000,20000,20000,2021-05-20,2021-05-21
K02742,RA00000370,1725.0,A-01,2021-04-03,50000,50000,50000,2021-04-27,2021-04-29
K02742,GK00059100,350.0,A-01,2021-04-03,1,1,1,2021-04-27,2021-04-29
K04275,KS00113701,2253.0,B-01,2021-12-03,2500,2500,2500,2021-05-18,2021-05-21
K04477,KS00503705,3783.99,B-01,2021-02-26,2590,2590,2590,2021-10-05,2021-05-21
K02733,KS00526714,6813.6,B-01,2021-03-26,2550,2550,2550,2021-05-30,2021-05-21
K03545,17200142,1797.5,A-01,2021-04-03,25000,25000,25000,2021-05-31,2021-02-06
K04876,M20020297-MUK,1052.5,B-01,2021-09-04,250,250,250,2021-04-25,2021-09-04
K02699,ABB0038955-1,2049.0,A-01,2021-04-03,5000,5000,5000,2021-04-29,2021-04-30
K04386,28000916,2890.86,A-01,2021-04-03,13766,13766,13766,2021-03-25,2021-03-26
K03495,24000079,289.75,B-01,2021-04-03,2,2,2,2021-03-30,2021-01-04
K03066,MV00409230,5154.95,B-01,2021-10-03,464,464,464,2021-05-17,2021-05-05
K03129,WA00801026,243.0,B-01,2021-10-03,10000,10000,10000,2021-07-04,2021-07-04
K04413,KS00520726-1,1044.0,B-01,2021-12-03,600,600,600,2021-03-25,2021-03-26
K00876,M0000009,228.3,A-01,2021-05-03,1,1,1,2021-08-03,2021-09-03
K02771,17000108,123.69,B-01,2021-05-03,1900,1900,1900,2021-06-30,2021-05-17
K02771,17000108,527.31,B-01,2021-05-03,8100,8100,8100,2021-06-30,2021-05-17
K02771,17000115,5910.0,B-01,2021-05-03,3000,3000,3000,2021-08-06,2021-05-19
K02728,17000125,2473.85,B-01,2021-03-26,17061,17061,17061,2021-08-31,2021-07-05
K02728,17000125,2573.32,B-01,2021-03-26,17747,17747,17747,2021-08-31,2021-07-05
K02728,17000125,752.84,B-01,2021-03-26,5192,5192,5192,2021-08-31,2021-07-05
K02780,17000154,398.27,B-01,2021-05-03,1619,1619,1619,2021-05-18,2021-04-30
K02780,17000154,1377.6,B-01,2021-05-03,5600,5600,5600,2021-05-18,2021-04-30
K02765,17000202,2000.0,B-01,2021-02-15,9000,9000,9000,2021-10-25,2021-01-11
K02728,17000206,819.0,B-01,2021-05-03,3000,3000,3000,2021-10-06,2021-11-06
K03398,D440000511,942.0,A-01,2021-03-16,30,30,30,2021-04-28,2021-04-27
K03909,17000441,719.68,B-01,2021-01-06,4160,4160,4160,2021-06-17,2021-06-22
K03909,22001544,188.5,B-01,2021-04-23,6500,6500,6500,2021-05-25,2021-05-21
K03909,22001642,234.3,B-01,2021-05-25,3300,3300,3300,2021-06-17,2021-06-22
K03909,6 099 302 805,1512.0,B-01,2021-04-14,1260,1260,1260,2021-10-05,2021-12-05
K04185,RA00000480,357.0,A-01,2021-09-03,5000,5000,5000,2021-06-30,2021-08-06
K00130,HES0000125,704.9,A-01,2021-02-19,249,249,249,2021-04-18,2021-04-16
K02771,17000149,1000.0,B-01,2021-09-03,5000,5000,5000,2021-11-07,2021-06-18
K02771,17000149,1000.0,B-01,2021-09-03,5000,5000,5000,2021-11-07,2021-07-15
K02771,17000151,141.9,B-01,2021-09-03,2200,2200,2200,2021-11-28,2021-06-22
K02771,17000151,180.6,B-01,2021-09-03,2800,2800,2800,2021-11-28,2021-06-22
K02771,17000151,322.5,B-01,2021-09-03,5000,5000,5000,2021-11-28,2021-08-20
K03806,KS90525739,95.0,B-01,2021-05-03,500,500,500,2021-03-22,2021-03-19
K04607,KS00525770-1,365.0,B-01,2021-03-22,500,500,500,2021-04-14,2021-12-04
K04876,M20020315,518.0,B-01,2021-02-18,100,100,100,2021-11-07,2021-03-06
K04805,RA00000750,393.0,A-01,2021-04-26,30,30,30,2021-09-05,2021-10-05
K04805,RA00000740,1179.0,A-01,2021-04-26,90,90,90,2021-09-05,2021-10-05
K04152,HDE0H03343,139.0,A-01,2021-10-03,486,486,486,2021-04-28,2021-01-04
K04152,HDE0H03344,138.14,A-01,2021-10-03,483,483,483,2021-04-28,2021-01-04
K04152,HDE0H03345,138.14,A-01,2021-10-03,483,483,483,2021-04-28,2021-01-04
K04152,HDE0H03346,138.14,A-01,2021-10-03,483,483,483,2021-04-28,2021-01-04
K04152,HDE0H03348,137.28,A-01,2021-10-03,480,480,480,2021-04-28,2021-01-04
K04152,HDE0H03349,137.28,A-01,2021-10-03,480,480,480,2021-04-28,2021-01-04
K04152,HDE0H03351,136.42,A-01,2021-10-03,477,477,477,2021-04-28,2021-01-04
K04152,HDE0H03352,136.42,A-01,2021-10-03,477,477,477,2021-04-28,2021-01-04
K04152,HDE0H03355,135.56,A-01,2021-10-03,474,474,474,2021-04-28,2021-01-04
K04152,HDE0H03448,183.04,A-01,2021-10-03,640,640,640,2021-04-28,2021-01-04
K04152,HDE0H03449,183.04,A-01,2021-10-03,640,640,640,2021-04-28,2021-01-04
K04152,HDE0H03450,274.56,A-01,2021-10-03,960,960,960,2021-04-28,2021-01-04
K04152,HDE0H03451,227.37,A-01,2021-10-03,795,795,795,2021-04-28,2021-01-04
K04152,HDE0H03452,363.79,A-01,2021-10-03,1272,1272,1272,2021-04-28,2021-01-04
K04152,HDE0H03453,272.84,A-01,2021-10-03,954,954,954,2021-04-28,2021-03-19
K04152,HDE0H03454,180.75,A-01,2021-10-03,632,632,632,2021-04-28,2021-03-19
K03094,HDE0210815,1912.0,A-01,2021-10-03,20000,20000,20000,2021-06-30,2021-06-25
K03094,HDE0H05003,2832.0,A-01,2021-10-03,20000,20000,20000,2021-04-07,2021-02-07
K04491,HDE0610275,600.0,A-01,2021-10-03,10000,10000,10000,2021-04-20,2021-04-23
K04491,HDE0900151,264.4,A-01,2021-10-03,4000,4000,4000,2021-04-20,2021-09-04
K03447,HDE0H39001,1061.0,A-01,2021-10-03,10000,10000,10000,2021-05-18,2021-05-21
K04660,HDE0H22013,8967.0,A-01,2021-10-03,10000,10000,10000,2021-07-15,2021-07-16
K00876,M0000009,228.3,A-01,2021-10-03,1,1,1,2021-10-03,2021-11-03
K01031,00987816,5190.0,A-01,2021-10-03,200,200,200,2021-12-04,2021-09-04
K01031,00987836,259.5,A-01,2021-10-03,10,10,10,2021-12-04,2021-09-04
K00967,18000030,3000.0,A-01,2021-10-03,2400,2400,2400,2021-05-16,2021-05-14
K04607,KS00520734-1,345.0,B-01,2021-03-18,500,500,500,2021-04-13,2021-08-04
K03806,KS90525739,95.0,B-01,2021-03-26,497,497,497,2021-11-04,2021-09-04
K04386,KU00522240,601.2,B-01,2021-10-03,2004,2004,2004,2021-04-13,2021-04-16
K00967,26003043,0.0,A-01,2021-10-03,10,10,10,2021-03-15,2021-12-03
K00967,26003037,0.0,A-01,2021-10-03,10,10,10,2021-03-15,2021-12-03
K03700,KU00022227,219.35,A-01,2021-10-03,5000,5000,5000,2021-04-15,2021-04-23
K04413,KS00525002-1,384.4,B-01,2021-12-03,310,310,310,2021-03-25,2021-03-26
K04607,KS00525792-1,365.0,B-01,2021-03-16,500,500,500,2021-08-04,2021-06-04
K03806,KS90750003,105.0,B-01,2021-03-16,1244,1244,1244,2021-03-23,2021-03-30
K03806,KS90525008,105.0,B-01,2021-03-17,860,860,860,2021-03-31,2021-03-31
K03806,KS90355001,144.0,B-01,2021-03-16,3600,3600,3600,2021-03-30,2021-03-30
K04370,25000014,910.44,A-01,2021-11-03,1080,1080,1080,2021-05-20,2021-05-21
K03252,M20020077,2135.72,B-01,2021-11-03,500,500,500,2021-09-05,2021-06-05
K00130,DR01060001,822.04,A-01,2021-02-19,98,98,98,2021-04-18,2021-04-16
K04803,PVP0405439,774.0,A-01,2021-11-03,20000,20000,20000,2021-04-28,2021-04-16
K04803,PVP0405439,774.0,A-01,2021-11-03,20000,20000,20000,2021-04-28,2021-04-23
K04803,PVP0405439,774.0,A-01,2021-11-03,20000,20000,20000,2021-04-28,2021-04-30
K04068,PVP0492600,1184.0,A-01,2021-11-03,200000,200000,200000,2021-05-25,2021-04-23
K04068,PVP0492600,1184.0,A-01,2021-11-03,200000,200000,200000,2021-05-20,2021-04-06
K03183,22001358,60.5,B-01,2021-09-03,10,10,10,2021-03-30,2021-03-16
K00633,O3 1-1393565-8,5.0,A-01,2021-03-17,1000,1000,1000,2021-03-31,2021-03-22
K00633,90401324,125.0,A-01,2021-03-15,5000,5000,5000,2021-03-31,2021-03-31
K02804,M20020299,5790.0,B-01,2021-03-19,1000,1000,1000,2021-03-22,2021-03-19
K00967,18000028,1320.0,A-01,2021-05-03,500,500,500,2021-04-25,2021-08-04
K00967,18000028,1320.0,A-01,2021-05-03,500,500,500,2021-04-25,2021-04-30
K03398,18200702,885.5,A-01,2021-12-03,550,550,550,2021-04-14,2021-04-23
K03665,18200831,4260.0,A-01,2021-12-03,2000,2000,2000,2021-05-16,2021-04-23
K03665,18200831,4260.0,A-01,2021-12-03,2000,2000,2000,2021-05-16,2021-05-17
K03665,18200833,2280.0,A-01,2021-12-03,1000,1000,1000,2021-04-21,2021-04-23
K03909,22001544,121.8,A-01,2021-12-03,4200,4200,4200,2021-04-15,2021-09-04
K04025,HES0088002,2290.62,A-01,2021-12-03,35763,35763,35763,2021-09-05,2021-07-05
K03974,HES0088300,3747.35,A-01,2021-12-03,100600,100600,100600,2021-12-13,2021-12-14
K02407,29300302,2124.42,A-01,2021-12-03,3167,3167,3167,2021-06-22,2021-07-05
K03154,KU00033805,718.5,A-01,2021-12-03,5000,5000,5000,2021-12-04,2021-04-16
K02742,KU00017704,285.0,A-01,2021-12-03,3000,3000,3000,2021-04-22,2021-04-23
K03160,KU00045310,793.0,A-01,2021-12-03,6100,6100,6100,2021-09-05,2021-09-04
K00016,KU00057378,776.16,A-01,2021-12-03,2400,2400,2400,2021-11-04,2021-09-04
K02506,02286628,1068.5,B-01,2021-03-30,50,50,50,2021-07-14,2021-01-06
K04607,KS00525799-1,219.0,B-01,2021-03-24,300,300,300,2021-04-14,2021-04-14
K03806,KS90525701,105.0,B-01,2021-12-03,1000,1000,1000,2021-03-23,2021-03-26
K00876,M0000009,228.3,A-01,2021-03-15,1,1,1,2021-03-15,2021-03-16
K00910,17200137,6894.33,A-01,2021-03-15,39691,39691,39691,2021-04-20,2021-04-16
K04682,MV00491619-1,931.28,B-01,2021-09-03,6517,6517,6517,2021-03-24,2021-03-30
K04159,HES0054020,8800.0,A-01,2021-03-16,40000,40000,40000,2021-09-15,2021-03-09
K04159,HES0054020,2200.0,A-01,2021-03-16,10000,10000,10000,2021-09-15,2021-03-09
K01378,HES0057711,5250.0,A-01,2021-03-18,50000,50000,50000,2021-09-13,2021-03-09
K02728,17001018,1356.0,B-01,2021-02-26,1500,1500,1500,2021-04-28,2021-04-30
K04386,27602023,1901.2,A-01,2021-04-21,9800,9800,9800,2021-04-05,2021-05-05
K04607,KS00520733-1,303.17,B-01,2021-04-23,497,497,497,2021-03-05,2021-04-23
K03806,KS90525704,105.0,B-01,2021-03-16,867,867,867,2021-03-23,2021-03-30
K03806,KS90520741,115.0,B-01,2021-06-30,400,400,400,2021-12-07,2021-07-14
K04152,HDE0H03446,184.18,A-01,2021-03-16,644,644,644,2021-09-06,2021-03-05
K04152,HDE0H03447,183.04,A-01,2021-03-16,640,640,640,2021-09-06,2021-03-05
K04152,HDE0H03448,183.04,A-01,2021-03-16,640,640,640,2021-09-06,2021-03-05
K04152,HDE0H03449,228.8,A-01,2021-03-16,800,800,800,2021-09-06,2021-03-05
K04152,HDE0H03450,274.56,A-01,2021-03-16,960,960,960,2021-09-06,2021-03-05
K04152,HDE0H03451,90.95,A-01,2021-03-16,318,318,318,2021-09-06,2021-03-05
K04152,HDE0H03452,272.84,A-01,2021-03-16,954,954,954,2021-09-06,2021-03-05
K04152,HDE0H03453,136.42,A-01,2021-03-16,477,477,477,2021-09-06,2021-03-05
K04152,HDE0H03455,135.56,A-01,2021-03-16,474,474,474,2021-09-06,2021-03-05
K04386,27601531,595.8,B-01,2021-03-19,9930,9930,9930,2021-04-13,2021-04-16
K00074,00469846,2714.4,Z-DIEHL,2021-04-21,20800,20800,20800,2021-10-05,2021-12-05
K03252,DMR0000001,4976.0,A-01,2021-04-27,100000,100000,100000,2021-12-13,2021-06-14
K03252,DMR0000001,497.6,A-01,2021-05-25,10000,10000,10000,2021-12-13,2021-12-07
K03252,DMR0000001,1990.4,A-01,2021-05-25,40000,40000,40000,2021-12-13,2021-12-07
K03252,DMR0000001,1990.4,A-01,2021-05-25,40000,40000,40000,2021-12-13,2021-12-07
K03252,DMR0000001,1990.4,A-01,2021-06-29,40000,40000,40000,2021-12-13,2021-08-16
K03252,DMR0000001,1492.8,A-01,2021-03-19,30000,30000,30000,2021-12-13,2021-05-07
K03252,DMR0000001,2985.6,A-01,2021-03-19,60000,60000,60000,2021-12-13,2021-05-07
K04386,05920210,2668.69,A-01,2021-03-16,565400,565400,565400,2021-08-15,2021-07-16
K03447,24000010,2647.75,B-01,2021-06-05,3500,3500,3500,2021-02-06,2021-03-06
K02742,24000014,272.95,B-01,2021-04-22,5000,5000,5000,2021-07-06,2021-03-06
K03127,24000023,1453.4,B-01,2021-03-19,5590,5590,5590,2021-07-21,2021-09-07
K02728,M20015291,670.4,B-01,2021-09-04,640,640,640,2021-05-16,2021-07-05
K04848,RA00000340,12435.61,A-01,2021-05-03,2304,2304,2304,2021-07-27,2021-06-25
K00876,M0000009,228.3,A-01,2021-03-17,1,1,1,2021-03-17,2021-03-18
K02739,17000037,2264.68,B-01,2021-06-25,487,487,487,2022-06-01,2022-02-01
K02739,17000160,3775.53,B-01,2021-06-04,1020,1020,1020,2022-01-30,2022-01-02
K02739,17000195,9483.58,B-01,2021-03-17,5800,5800,5800,2022-01-30,2021-08-13
K02739,17000195,2043.88,B-01,2021-03-17,1250,1250,1250,2022-01-30,2021-10-13
K02739,17000195,12128.81,B-01,2021-03-17,7107,7107,7107,2022-01-30,2021-03-12
K02739,17000195,10239.6,B-01,2021-03-17,0,0,6000,2022-01-30,2022-02-28
K02739,17000195,10239.6,B-01,2021-03-17,0,0,6000,2022-01-30,2022-05-27
K02739,17000195,10239.6,B-01,2021-03-17,0,0,6000,2022-01-30,2022-08-31
K03806,KP0064C113,240.0,B-01,2021-03-26,1180,1180,1180,2021-03-23,2021-03-26
K04330,40000027,560.0,A-01,2021-03-18,160,160,160,2021-05-04,2021-01-04
K04330,40000025,335.4,A-01,2021-03-18,260,260,260,2021-05-04,2021-01-04
K02437,DMR0000028,24.81,A-01,2021-12-03,1,1,1,2021-04-19,2021-03-26
K02437,DMR0000028,24.81,A-01,2021-03-29,1,1,1,2021-04-19,2021-12-04
K04127,M20020299,1447.5,B-01,2021-02-26,250,250,250,2021-03-30,2021-03-26
K04374,KP0064B321,1223.75,A-01,2021-03-18,445,445,445,2021-06-04,2021-01-04
K04374,KP0064B323,1223.75,A-01,2021-03-18,445,445,445,2021-06-04,2021-01-04
K04803,PVP0405439,839.79,A-01,2021-03-19,21700,21700,21700,2021-05-19,2021-07-05
K04803,PVP0405439,774.0,A-01,2021-03-19,20000,20000,20000,2021-05-19,2021-05-21
K00752,ABB0038954,1799.41,A-01,2021-03-19,21100,21100,21100,2021-04-21,2021-04-23
K00752,ZEMZUSCHLA,1675.0,A-01,2021-03-19,0,0,1,2021-04-21,2021-04-23
K00337,ABB0741408,756.25,A-01,2021-03-19,5500,5500,5500,2021-09-30,2021-09-24
K03475,HDE0004011,1336.0,A-01,2021-03-19,100,100,100,2021-03-25,2021-03-26
K04536,BI00290072,660.31,B-01,2021-02-18,611,611,611,2021-04-28,2021-04-15
K04413,KS00520711-1,1045.5,B-01,2021-02-04,600,600,600,2021-04-15,2021-04-16
K04413,KS00525009-1,738.0,B-01,2021-02-04,500,500,500,2021-04-15,2021-04-16
K03252,DMR0000003,1168.0,A-01,2021-08-04,160000,160000,160000,2021-08-19,2021-06-14
K03252,DMR0000004,1934.0,A-01,2021-10-05,200000,200000,200000,2021-08-19,2021-06-14
K03252,DMR0000005,117.92,A-01,2021-03-26,16000,16000,16000,2021-08-19,2021-01-06
K03252,DMR0000005,884.4,A-01,2021-03-26,120000,120000,120000,2021-08-19,2021-01-06
K03252,DMR0000006,616.44,A-01,2021-01-03,66000,66000,66000,2021-08-19,2021-07-05
K03252,DMR0000007,3201.9,A-01,2021-01-03,65000,65000,65000,2021-08-19,2021-07-05
K03252,DMR0000008,2604.68,A-01,2021-01-03,52000,52000,52000,2021-08-19,2021-07-05
K03252,DMR0000008,6511.7,A-01,2021-04-16,130000,130000,130000,2021-08-19,2021-06-22
K03252,DMR0000009,919.8,A-01,2021-03-26,180000,180000,180000,2021-08-19,2021-01-06
K03252,DMR0000010,817.6,A-01,2021-03-26,160000,160000,160000,2021-08-19,2021-01-06
K03252,DMR0000011,5633.1,A-01,2021-03-19,165000,165000,165000,2021-08-19,2021-07-05
K03252,DMR0000012,2731.2,A-01,2021-03-19,80000,80000,80000,2021-08-19,2021-07-05
K03252,DMR0000013,75.1,A-01,2021-03-19,10000,10000,10000,2021-08-19,2021-07-05
K03252,DMR0000013,752.8,A-01,2021-03-19,100240,100240,100240,2021-08-19,2021-07-05
K03252,DMR0000013,73.3,A-01,2021-03-19,9760,9760,9760,2021-08-19,2021-07-05
K03252,DMR0000014,55.49,A-01,2021-06-21,300,300,300,2021-08-19,2021-05-07
K03252,DMR0000015,230.56,A-01,2021-06-21,8000,8000,8000,2021-08-19,2021-05-07
K03806,KS90525730,95.0,B-01,2021-12-03,500,500,500,2021-03-24,2021-03-26
K03806,KS90525730,95.0,B-01,2021-03-18,500,500,500,2021-03-31,2021-01-04
K03806,KS90520714,180.0,B-01,2021-03-17,1000,1000,1000,2021-03-30,2021-03-31
K03806,KS90525730,95.0,B-01,2021-04-16,250,250,250,2021-04-26,2021-04-30
K00876,M0000009,456.6,A-01,2021-03-22,2,2,2,2021-03-22,2021-03-23
K03465,WA00963902,1425.0,B-01,2021-03-26,250,250,250,2021-08-25,2021-08-27
K04733,RB00497634,8710.0,B-01,2021-01-28,670,670,670,2021-06-17,2021-04-29
K03958,17000218,7061.67,B-01,2021-03-22,2772,2772,2772,2021-06-07,2021-01-06
K03958,17000218,7061.67,B-01,2021-03-22,2772,2772,2772,2021-06-07,2021-01-07
K04294,VW00008018,3720.0,A-01,2021-03-22,2000,2000,2000,2021-08-30,2021-09-08
K02818,28035896,1532.51,A-01,2021-03-22,40650,40650,40650,2021-05-08,2021-08-13
K00016,40063526,601.44,A-01,2021-03-22,3200,3200,3200,2021-05-16,2021-05-21
K00074,19600145,4468.8,A-01,2021-12-02,112000,112000,112000,2021-01-06,2021-05-21
K00074,ZEMZUSCHLA,8360.89,A-01,2021-03-22,0,0,1,2021-01-06,2021-05-21
K00293,27601550,2293.16,A-01,2021-03-22,14650,14650,14650,2021-05-31,2021-04-06
K00621,28001983,4956.0,A-01,2021-03-22,59000,59000,59000,2021-09-27,2021-06-18
K00621,28001983,5460.0,A-01,2021-03-22,65000,65000,65000,2021-09-27,2021-06-18
K00621,ZEMZUSCHLA,1346.53,A-01,2021-03-22,0,0,1,2021-09-27,2021-06-18
K00621,ZEMZUSCHLA,1279.64,A-01,2021-03-22,0,0,1,2021-09-27,2021-06-18
K01401,KU00080860,113.6,B-01,2021-03-25,2000,2000,2000,2021-03-29,2021-01-04
K04876,M20020354,1662.5,B-01,2021-02-16,250,250,250,2021-05-30,2021-07-05
K04876,M20020355,5167.5,B-01,2021-02-15,750,750,750,2021-06-20,2021-06-18
K02728,17000206,1638.0,B-01,2021-03-22,6000,6000,6000,2021-08-25,2021-06-28
K02770,17000216,424.0,B-01,2021-03-23,20000,20000,20000,2021-04-19,2021-04-22
K00264,17000433,178.0,B-01,2021-03-22,20,20,20,2021-11-04,2021-12-04
K04876,M20020104,1507.5,B-01,2021-04-16,250,250,250,2021-06-05,2021-04-16
K03665,BI00500113,10516.8,B-01,2021-03-23,420,420,420,2021-05-19,2021-07-05
K04386,05920408,2074.8,B-01,2021-03-23,5187,5187,5187,2021-04-22,2021-04-23
K04386,05920406,2074.8,B-01,2021-03-23,5187,5187,5187,2021-04-22,2021-04-23
K04386,28000916,392.0,A-01,2021-03-24,980,980,980,2021-04-13,2021-04-16
K00130,01061585,879.72,A-01,2021-03-24,73,73,73,2021-04-26,2021-04-23
K00130,01061592,231.85,A-01,2021-03-24,5,5,5,2021-04-26,2021-04-23
K02570,18000005,343.13,A-01,2021-03-24,9150,9150,9150,2021-06-17,2021-04-30
K03665,18200837,1565.0,A-01,2021-03-24,500,500,500,2021-06-16,2021-06-17
K00633,39403559,42.5,A-01,2021-03-18,500,500,500,2021-04-14,2021-04-15
K00633,O3 1-1393565-9,5.0,A-01,2021-01-04,1000,1000,1000,2021-04-14,2021-04-15
K00633,O3 1393564-2,25.0,A-01,2021-01-04,5000,5000,5000,2021-04-14,2021-04-15
K00633,29300357,39.0,A-01,2021-03-25,3000,3000,3000,2021-04-14,2021-04-15
K02762,17000140,10028.3,B-01,2021-03-25,2574,2574,2574,2021-07-20,2021-04-06
K02762,17000140,10028.3,B-01,2021-02-04,2574,2574,2574,2021-07-27,2021-02-07
K03960,M20020033,937.5,B-01,2021-03-18,250,250,250,2021-05-04,2021-01-04
K04386,KU00022245-1,876.0,A-01,2021-02-04,3650,3650,3650,2021-04-25,2021-04-23
K03390,M20020111,785.0,B-01,2021-04-30,100,100,100,2021-07-07,2021-04-06
K04127,RB00210306,3212.33,B-01,2021-10-02,19940,19940,19940,2021-09-21,2021-05-05
K04127,RB00491840,7874.0,B-01,2020-12-30,7800,25400,25400,2021-09-21,2021-05-05
K04127,RB00492407,1736.0,B-01,2021-07-04,20000,20000,20000,2021-09-21,2021-05-05
K04127,RB00497916,810.0,B-01,2021-07-04,20000,20000,20000,2021-09-21,2021-05-05
K04127,WA90140000,318.49,B-01,2021-07-04,0,7,7,2021-09-21,2021-05-05
K00074,00345677,691.95,Z-DIEHL,2021-03-24,5187,5187,5187,2021-04-19,2021-04-21
K00074,00345655,691.95,Z-DIEHL,2021-03-24,5187,5187,5187,2021-04-19,2021-04-21
K04607,KS00525755,292.56,B-01,2021-03-26,498,498,498,2021-04-25,2021-04-16
K02028,17000040,139.4,B-01,2021-03-25,20,20,20,2021-05-04,2021-06-04
K00074,17001021-1,476.69,B-01,2021-03-25,49,49,49,2021-05-20,2021-05-20
K04298,MV00491411,3156.0,B-01,2021-11-06,30000,30000,30000,2021-07-22,2021-07-23
K04298,MV00491411,3156.0,B-01,2021-07-30,30000,30000,30000,2021-12-09,2021-10-09
K04329,MV00491412,4892.8,B-01,2021-02-04,32000,32000,32000,2021-07-07,2021-09-07
K02746,MV00491425,1841.19,B-01,2021-06-25,61785,61785,61785,2021-04-08,2021-06-08
K00951,00980107,107.1,A-01,2021-03-26,1,1,1,2021-04-26,2021-04-21
K04535,BI00190066,484.75,B-01,2021-03-19,4205,4205,4205,2021-04-18,2021-04-16
K00967,18000000,1550.0,A-01,2021-03-26,1000,1000,1000,2021-05-20,2021-05-21
K02814,17200145,1600.0,A-01,2021-03-26,25000,25000,25000,2021-04-27,2021-04-30
K04137,MV00491619,11419.65,B-01,2021-04-06,8704,8704,8704,2021-02-08,2021-07-30
K04137,MV00491619,11419.65,B-01,2021-06-18,8704,8704,8704,2021-08-18,2021-08-13
K04137,MV00491619,11419.65,B-01,2021-02-07,8704,8704,8704,2021-08-30,2021-08-27
